borough,neighborhood,listing_count,month,real_avg_occupancy_rate,neighborhood_seasonality_amplitude_weight,SIMULATED_price_seasonal_index,data_type
Bronx,Morris Heights,2,Sep,0.1667,0.9501,1.2381,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morris Heights,2,Oct,0.1129,0.9501,1.1773,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morris Heights,2,Nov,0.0,0.9501,1.1023,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morris Heights,2,Dec,0.0968,0.9501,1.1864,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morris Park,16,Jan,0.25,0.5862,0.8438,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morris Park,16,Feb,0.25,0.5862,0.8325,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morris Park,16,Mar,0.3569,0.5862,0.9357,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morris Park,16,Apr,0.4,0.5862,0.9964,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morris Park,16,May,0.375,0.5862,1.0503,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morris Park,16,Jun,0.5771,0.5862,1.0298,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morris Park,16,Jul,0.6915,0.5862,0.9476,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morris Park,16,Aug,0.4556,0.5862,0.9296,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morris Park,16,Sep,0.4062,0.5862,1.1469,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morris Park,16,Oct,0.3609,0.5862,1.1094,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morris Park,16,Nov,0.4396,0.5862,1.0631,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morris Park,16,Dec,0.4012,0.5862,1.115,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morrisania,1,Jan,0.0,0.6501,0.8268,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morrisania,1,Feb,0.0,0.6501,0.8142,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morrisania,1,Mar,0.6774,0.6501,0.9287,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morrisania,1,Apr,1.0,0.6501,0.996,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morrisania,1,May,1.0,0.6501,1.0558,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morrisania,1,Jun,0.9333,0.6501,1.033,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morrisania,1,Jul,0.4516,0.6501,0.9418,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morrisania,1,Aug,0.9032,0.6501,0.9219,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morrisania,1,Sep,0.8,0.6501,1.1629,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morrisania,1,Oct,1.0,0.6501,1.1213,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morrisania,1,Nov,1.0,0.6501,1.07,SIMULATED_PROOF_OF_CONCEPT
Bronx,Morrisania,1,Dec,1.0,0.6501,1.1276,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mott Haven,18,Jan,0.2258,0.6059,0.8385,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mott Haven,18,Feb,0.2222,0.6059,0.8269,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mott Haven,18,Mar,0.371,0.6059,0.9336,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mott Haven,18,Apr,0.4444,0.6059,0.9962,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mott Haven,18,May,0.4444,0.6059,1.052,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mott Haven,18,Jun,0.4963,0.6059,1.0308,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mott Haven,18,Jul,0.4211,0.6059,0.9458,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mott Haven,18,Aug,0.19,0.6059,0.9272,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mott Haven,18,Sep,0.1889,0.6059,1.1518,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mott Haven,18,Oct,0.2348,0.6059,1.113,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mott Haven,18,Nov,0.2111,0.6059,1.0653,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mott Haven,18,Dec,0.3907,0.6059,1.1189,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mount Hope,19,Jan,0.3684,0.5774,0.8461,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mount Hope,19,Feb,0.3684,0.5774,0.835,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mount Hope,19,Mar,0.3735,0.5774,0.9367,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mount Hope,19,Apr,0.3667,0.5774,0.9964,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mount Hope,19,May,0.3158,0.5774,1.0495,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mount Hope,19,Jun,0.4737,0.5774,1.0293,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mount Hope,19,Jul,0.6503,0.5774,0.9483,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mount Hope,19,Aug,0.3073,0.5774,0.9306,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mount Hope,19,Sep,0.2825,0.5774,1.1447,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mount Hope,19,Oct,0.3362,0.5774,1.1077,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mount Hope,19,Nov,0.2912,0.5774,1.0622,SIMULATED_PROOF_OF_CONCEPT
Bronx,Mount Hope,19,Dec,0.3616,0.5774,1.1133,SIMULATED_PROOF_OF_CONCEPT
Bronx,North Riverdale,3,Jan,0.3333,0.7901,0.7895,SIMULATED_PROOF_OF_CONCEPT
Bronx,North Riverdale,3,Feb,0.3333,0.7901,0.7742,SIMULATED_PROOF_OF_CONCEPT
Bronx,North Riverdale,3,Mar,0.5484,0.7901,0.9134,SIMULATED_PROOF_OF_CONCEPT
Bronx,North Riverdale,3,Apr,0.6667,0.7901,0.9951,SIMULATED_PROOF_OF_CONCEPT
Bronx,North Riverdale,3,May,0.6667,0.7901,1.0678,SIMULATED_PROOF_OF_CONCEPT
Bronx,North Riverdale,3,Jun,0.4444,0.7901,1.0401,SIMULATED_PROOF_OF_CONCEPT
Bronx,North Riverdale,3,Jul,0.0108,0.7901,0.9293,SIMULATED_PROOF_OF_CONCEPT
Bronx,North Riverdale,3,Aug,0.0,0.7901,0.9051,SIMULATED_PROOF_OF_CONCEPT
Bronx,North Riverdale,3,Sep,0.0,0.7901,1.198,SIMULATED_PROOF_OF_CONCEPT
Bronx,North Riverdale,3,Oct,0.0,0.7901,1.1474,SIMULATED_PROOF_OF_CONCEPT
Bronx,North Riverdale,3,Nov,0.0,0.7901,1.0851,SIMULATED_PROOF_OF_CONCEPT
Bronx,North Riverdale,3,Dec,0.2043,0.7901,1.155,SIMULATED_PROOF_OF_CONCEPT
Bronx,Norwood,8,Jan,0.0484,0.6643,0.823,SIMULATED_PROOF_OF_CONCEPT
Bronx,Norwood,8,Feb,0.25,0.6643,0.8102,SIMULATED_PROOF_OF_CONCEPT
Bronx,Norwood,8,Mar,0.3306,0.6643,0.9272,SIMULATED_PROOF_OF_CONCEPT
Bronx,Norwood,8,Apr,0.375,0.6643,0.9959,SIMULATED_PROOF_OF_CONCEPT
Bronx,Norwood,8,May,0.3669,0.6643,1.057,SIMULATED_PROOF_OF_CONCEPT
Bronx,Norwood,8,Jun,0.4083,0.6643,1.0337,SIMULATED_PROOF_OF_CONCEPT
Bronx,Norwood,8,Jul,0.6089,0.6643,0.9406,SIMULATED_PROOF_OF_CONCEPT
Bronx,Norwood,8,Aug,0.3387,0.6643,0.9202,SIMULATED_PROOF_OF_CONCEPT
Bronx,Norwood,8,Sep,0.3792,0.6643,1.1665,SIMULATED_PROOF_OF_CONCEPT
Bronx,Norwood,8,Oct,0.4355,0.6643,1.124,SIMULATED_PROOF_OF_CONCEPT
Bronx,Norwood,8,Nov,0.1208,0.6643,1.0716,SIMULATED_PROOF_OF_CONCEPT
Bronx,Norwood,8,Dec,0.0,0.6643,1.1304,SIMULATED_PROOF_OF_CONCEPT
Bronx,Olinville,2,Jan,0.0,1.5,0.6003,SIMULATED_PROOF_OF_CONCEPT
Bronx,Olinville,2,Feb,0.0,1.5,0.5714,SIMULATED_PROOF_OF_CONCEPT
Bronx,Olinville,2,Mar,0.0,1.5,0.8356,SIMULATED_PROOF_OF_CONCEPT
Bronx,Olinville,2,Apr,0.0,1.5,0.9907,SIMULATED_PROOF_OF_CONCEPT
Bronx,Olinville,2,May,0.0,1.5,1.1287,SIMULATED_PROOF_OF_CONCEPT
Bronx,Olinville,2,Jun,0.0833,1.5,1.0761,SIMULATED_PROOF_OF_CONCEPT
Bronx,Olinville,2,Jul,0.0,1.5,0.8658,SIMULATED_PROOF_OF_CONCEPT
Bronx,Olinville,2,Aug,0.0,1.5,0.8198,SIMULATED_PROOF_OF_CONCEPT
Bronx,Olinville,2,Sep,0.0,1.5,1.3758,SIMULATED_PROOF_OF_CONCEPT
Bronx,Olinville,2,Oct,0.0,1.5,1.2799,SIMULATED_PROOF_OF_CONCEPT
Bronx,Olinville,2,Nov,0.0,1.5,1.1616,SIMULATED_PROOF_OF_CONCEPT
Bronx,Olinville,2,Dec,0.0,1.5,1.2943,SIMULATED_PROOF_OF_CONCEPT
Bronx,Parkchester,5,Jan,0.2,0.6913,0.8158,SIMULATED_PROOF_OF_CONCEPT
Bronx,Parkchester,5,Feb,0.2,0.6913,0.8024,SIMULATED_PROOF_OF_CONCEPT
Bronx,Parkchester,5,Mar,0.2,0.6913,0.9242,SIMULATED_PROOF_OF_CONCEPT
Bronx,Parkchester,5,Apr,0.2,0.6913,0.9957,SIMULATED_PROOF_OF_CONCEPT
Bronx,Parkchester,5,May,0.0,0.6913,1.0593,SIMULATED_PROOF_OF_CONCEPT
Bronx,Parkchester,5,Jun,0.46,0.6913,1.0351,SIMULATED_PROOF_OF_CONCEPT
Bronx,Parkchester,5,Jul,0.6516,0.6913,0.9382,SIMULATED_PROOF_OF_CONCEPT
Bronx,Parkchester,5,Aug,0.2129,0.6913,0.9169,SIMULATED_PROOF_OF_CONCEPT
Bronx,Parkchester,5,Sep,0.2067,0.6913,1.1732,SIMULATED_PROOF_OF_CONCEPT
Bronx,Parkchester,5,Oct,0.2,0.6913,1.129,SIMULATED_PROOF_OF_CONCEPT
Bronx,Parkchester,5,Nov,0.2,0.6913,1.0745,SIMULATED_PROOF_OF_CONCEPT
Bronx,Parkchester,5,Dec,0.2,0.6913,1.1357,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Bay,1,Jan,1.0,0.638,0.83,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Bay,1,Feb,1.0,0.638,0.8177,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Bay,1,Mar,1.0,0.638,0.9301,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Bay,1,Apr,0.0667,0.638,0.996,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Bay,1,May,0.0,0.638,1.0547,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Bay,1,Jun,0.5333,0.638,1.0324,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Bay,1,Jul,1.0,0.638,0.9429,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Bay,1,Aug,1.0,0.638,0.9234,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Bay,1,Sep,1.0,0.638,1.1599,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Bay,1,Oct,1.0,0.638,1.119,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Bay,1,Nov,1.0,0.638,1.0687,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Bay,1,Dec,1.0,0.638,1.1252,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Gardens,14,Jan,0.2465,0.6811,0.8185,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Gardens,14,Feb,0.2525,0.6811,0.8054,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Gardens,14,Mar,0.3687,0.6811,0.9253,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Gardens,14,Apr,0.5333,0.6811,0.9958,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Gardens,14,May,0.5,0.6811,1.0584,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Gardens,14,Jun,0.5405,0.6811,1.0346,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Gardens,14,Jul,0.553,0.6811,0.9391,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Gardens,14,Aug,0.4516,0.6811,0.9182,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Gardens,14,Sep,0.2,0.6811,1.1707,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Gardens,14,Oct,0.0369,0.6811,1.1271,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Gardens,14,Nov,0.0,0.6811,1.0734,SIMULATED_PROOF_OF_CONCEPT
Bronx,Pelham Gardens,14,Dec,0.1406,0.6811,1.1337,SIMULATED_PROOF_OF_CONCEPT
Bronx,Port Morris,13,Jan,0.1538,0.6286,0.8325,SIMULATED_PROOF_OF_CONCEPT
Bronx,Port Morris,13,Feb,0.1538,0.6286,0.8204,SIMULATED_PROOF_OF_CONCEPT
Bronx,Port Morris,13,Mar,0.1538,0.6286,0.9311,SIMULATED_PROOF_OF_CONCEPT
Bronx,Port Morris,13,Apr,0.1538,0.6286,0.9961,SIMULATED_PROOF_OF_CONCEPT
Bronx,Port Morris,13,May,0.1538,0.6286,1.0539,SIMULATED_PROOF_OF_CONCEPT
Bronx,Port Morris,13,Jun,0.2564,0.6286,1.0319,SIMULATED_PROOF_OF_CONCEPT
Bronx,Port Morris,13,Jul,0.139,0.6286,0.9438,SIMULATED_PROOF_OF_CONCEPT
Bronx,Port Morris,13,Aug,0.0298,0.6286,0.9245,SIMULATED_PROOF_OF_CONCEPT
Bronx,Port Morris,13,Sep,0.0564,0.6286,1.1575,SIMULATED_PROOF_OF_CONCEPT
Bronx,Port Morris,13,Oct,0.1141,0.6286,1.1173,SIMULATED_PROOF_OF_CONCEPT
Bronx,Port Morris,13,Nov,0.0769,0.6286,1.0677,SIMULATED_PROOF_OF_CONCEPT
Bronx,Port Morris,13,Dec,0.129,0.6286,1.1234,SIMULATED_PROOF_OF_CONCEPT
Bronx,Riverdale,1,Jan,0.0,0.8403,0.7761,SIMULATED_PROOF_OF_CONCEPT
Bronx,Riverdale,1,Feb,0.0,0.8403,0.7599,SIMULATED_PROOF_OF_CONCEPT
Bronx,Riverdale,1,Mar,0.6774,0.8403,0.9079,SIMULATED_PROOF_OF_CONCEPT
Bronx,Riverdale,1,Apr,1.0,0.8403,0.9948,SIMULATED_PROOF_OF_CONCEPT
Bronx,Riverdale,1,May,1.0,0.8403,1.0721,SIMULATED_PROOF_OF_CONCEPT
Bronx,Riverdale,1,Jun,0.9667,0.8403,1.0427,SIMULATED_PROOF_OF_CONCEPT
Bronx,Riverdale,1,Jul,0.7742,0.8403,0.9248,SIMULATED_PROOF_OF_CONCEPT
Bronx,Riverdale,1,Aug,0.1935,0.8403,0.8991,SIMULATED_PROOF_OF_CONCEPT
Bronx,Riverdale,1,Sep,0.0,0.8403,1.2106,SIMULATED_PROOF_OF_CONCEPT
Bronx,Riverdale,1,Oct,0.0,0.8403,1.1568,SIMULATED_PROOF_OF_CONCEPT
Bronx,Riverdale,1,Nov,0.0,0.8403,1.0905,SIMULATED_PROOF_OF_CONCEPT
Bronx,Riverdale,1,Dec,0.0,0.8403,1.1649,SIMULATED_PROOF_OF_CONCEPT
Bronx,Schuylerville,3,Jan,0.0,0.7775,0.7928,SIMULATED_PROOF_OF_CONCEPT
Bronx,Schuylerville,3,Feb,0.0,0.7775,0.7778,SIMULATED_PROOF_OF_CONCEPT
Bronx,Schuylerville,3,Mar,0.2151,0.7775,0.9148,SIMULATED_PROOF_OF_CONCEPT
Bronx,Schuylerville,3,Apr,0.3333,0.7775,0.9952,SIMULATED_PROOF_OF_CONCEPT
Bronx,Schuylerville,3,May,0.3333,0.7775,1.0667,SIMULATED_PROOF_OF_CONCEPT
Bronx,Schuylerville,3,Jun,0.5222,0.7775,1.0395,SIMULATED_PROOF_OF_CONCEPT
Bronx,Schuylerville,3,Jul,0.3548,0.7775,0.9304,SIMULATED_PROOF_OF_CONCEPT
Bronx,Schuylerville,3,Aug,0.4409,0.7775,0.9066,SIMULATED_PROOF_OF_CONCEPT
Bronx,Schuylerville,3,Sep,0.6556,0.7775,1.1948,SIMULATED_PROOF_OF_CONCEPT
Bronx,Schuylerville,3,Oct,0.043,0.7775,1.1451,SIMULATED_PROOF_OF_CONCEPT
Bronx,Schuylerville,3,Nov,0.0,0.7775,1.0838,SIMULATED_PROOF_OF_CONCEPT
Bronx,Schuylerville,3,Dec,0.0,0.7775,1.1526,SIMULATED_PROOF_OF_CONCEPT
Bronx,Soundview,6,Jan,0.1667,0.7334,0.8045,SIMULATED_PROOF_OF_CONCEPT
Bronx,Soundview,6,Feb,0.1667,0.7334,0.7904,SIMULATED_PROOF_OF_CONCEPT
Bronx,Soundview,6,Mar,0.4893,0.7334,0.9196,SIMULATED_PROOF_OF_CONCEPT
Bronx,Soundview,6,Apr,0.6778,0.7334,0.9954,SIMULATED_PROOF_OF_CONCEPT
Bronx,Soundview,6,May,0.6667,0.7334,1.0629,SIMULATED_PROOF_OF_CONCEPT
Bronx,Soundview,6,Jun,0.8055,0.7334,1.0372,SIMULATED_PROOF_OF_CONCEPT
Bronx,Soundview,6,Jul,0.7473,0.7334,0.9344,SIMULATED_PROOF_OF_CONCEPT
Bronx,Soundview,6,Aug,0.4624,0.7334,0.9119,SIMULATED_PROOF_OF_CONCEPT
Bronx,Soundview,6,Sep,0.1,0.7334,1.1838,SIMULATED_PROOF_OF_CONCEPT
Bronx,Soundview,6,Oct,0.0376,0.7334,1.1369,SIMULATED_PROOF_OF_CONCEPT
Bronx,Soundview,6,Nov,0.0,0.7334,1.079,SIMULATED_PROOF_OF_CONCEPT
Bronx,Soundview,6,Dec,0.1398,0.7334,1.1439,SIMULATED_PROOF_OF_CONCEPT
Bronx,Throgs Neck,4,Jan,0.25,0.6977,0.8141,SIMULATED_PROOF_OF_CONCEPT
Bronx,Throgs Neck,4,Feb,0.25,0.6977,0.8006,SIMULATED_PROOF_OF_CONCEPT
Bronx,Throgs Neck,4,Mar,0.4194,0.6977,0.9235,SIMULATED_PROOF_OF_CONCEPT
Bronx,Throgs Neck,4,Apr,0.5,0.6977,0.9957,SIMULATED_PROOF_OF_CONCEPT
Bronx,Throgs Neck,4,May,0.5,0.6977,1.0599,SIMULATED_PROOF_OF_CONCEPT
Bronx,Throgs Neck,4,Jun,0.425,0.6977,1.0354,SIMULATED_PROOF_OF_CONCEPT
Bronx,Throgs Neck,4,Jul,0.2742,0.6977,0.9376,SIMULATED_PROOF_OF_CONCEPT
Bronx,Throgs Neck,4,Aug,0.129,0.6977,0.9162,SIMULATED_PROOF_OF_CONCEPT
Bronx,Throgs Neck,4,Sep,0.1583,0.6977,1.1748,SIMULATED_PROOF_OF_CONCEPT
Bronx,Throgs Neck,4,Oct,0.0,0.6977,1.1302,SIMULATED_PROOF_OF_CONCEPT
Bronx,Throgs Neck,4,Nov,0.0,0.6977,1.0752,SIMULATED_PROOF_OF_CONCEPT
Bronx,Throgs Neck,4,Dec,0.1694,0.6977,1.1369,SIMULATED_PROOF_OF_CONCEPT
Bronx,Tremont,1,Jan,0.0,0.9424,0.7489,SIMULATED_PROOF_OF_CONCEPT
Bronx,Tremont,1,Feb,0.0,0.9424,0.7307,SIMULATED_PROOF_OF_CONCEPT
Bronx,Tremont,1,Mar,0.0,0.9424,0.8967,SIMULATED_PROOF_OF_CONCEPT
Bronx,Tremont,1,Apr,0.0,0.9424,0.9941,SIMULATED_PROOF_OF_CONCEPT
Bronx,Tremont,1,May,0.0,0.9424,1.0809,SIMULATED_PROOF_OF_CONCEPT
Bronx,Tremont,1,Jun,0.5333,0.9424,1.0478,SIMULATED_PROOF_OF_CONCEPT
Bronx,Tremont,1,Jul,1.0,0.9424,0.9157,SIMULATED_PROOF_OF_CONCEPT
Bronx,Tremont,1,Aug,1.0,0.9424,0.8868,SIMULATED_PROOF_OF_CONCEPT
Bronx,Tremont,1,Sep,0.9667,0.9424,1.2361,SIMULATED_PROOF_OF_CONCEPT
Bronx,Tremont,1,Oct,0.0,0.9424,1.1759,SIMULATED_PROOF_OF_CONCEPT
Bronx,Tremont,1,Nov,0.0,0.9424,1.1015,SIMULATED_PROOF_OF_CONCEPT
Bronx,Tremont,1,Dec,0.0,0.9424,1.1849,SIMULATED_PROOF_OF_CONCEPT
Bronx,Unionport,2,Jan,0.2258,0.7346,0.8042,SIMULATED_PROOF_OF_CONCEPT
Bronx,Unionport,2,Feb,0.5,0.7346,0.7901,SIMULATED_PROOF_OF_CONCEPT
Bronx,Unionport,2,Mar,0.5,0.7346,0.9195,SIMULATED_PROOF_OF_CONCEPT
Bronx,Unionport,2,Apr,0.5,0.7346,0.9954,SIMULATED_PROOF_OF_CONCEPT
Bronx,Unionport,2,May,0.5,0.7346,1.063,SIMULATED_PROOF_OF_CONCEPT
Bronx,Unionport,2,Jun,0.6333,0.7346,1.0373,SIMULATED_PROOF_OF_CONCEPT
Bronx,Unionport,2,Jul,0.5323,0.7346,0.9343,SIMULATED_PROOF_OF_CONCEPT
Bronx,Unionport,2,Aug,0.3065,0.7346,0.9118,SIMULATED_PROOF_OF_CONCEPT
Bronx,Unionport,2,Sep,0.0,0.7346,1.1841,SIMULATED_PROOF_OF_CONCEPT
Bronx,Unionport,2,Oct,0.0,0.7346,1.1371,SIMULATED_PROOF_OF_CONCEPT
Bronx,Unionport,2,Nov,0.0,0.7346,1.0791,SIMULATED_PROOF_OF_CONCEPT
Bronx,Unionport,2,Dec,0.0,0.7346,1.1442,SIMULATED_PROOF_OF_CONCEPT
Bronx,University Heights,3,Jan,0.3333,0.6808,0.8186,SIMULATED_PROOF_OF_CONCEPT
Bronx,University Heights,3,Feb,0.3333,0.6808,0.8055,SIMULATED_PROOF_OF_CONCEPT
Bronx,University Heights,3,Mar,0.3333,0.6808,0.9254,SIMULATED_PROOF_OF_CONCEPT
Bronx,University Heights,3,Apr,0.3333,0.6808,0.9958,SIMULATED_PROOF_OF_CONCEPT
Bronx,University Heights,3,May,0.3333,0.6808,1.0584,SIMULATED_PROOF_OF_CONCEPT
Bronx,University Heights,3,Jun,0.7,0.6808,1.0346,SIMULATED_PROOF_OF_CONCEPT
Bronx,University Heights,3,Jul,0.5806,0.6808,0.9391,SIMULATED_PROOF_OF_CONCEPT
Bronx,University Heights,3,Aug,0.1935,0.6808,0.9182,SIMULATED_PROOF_OF_CONCEPT
Bronx,University Heights,3,Sep,0.0,0.6808,1.1706,SIMULATED_PROOF_OF_CONCEPT
Bronx,University Heights,3,Oct,0.0,0.6808,1.127,SIMULATED_PROOF_OF_CONCEPT
Bronx,University Heights,3,Nov,0.3333,0.6808,1.0733,SIMULATED_PROOF_OF_CONCEPT
Bronx,University Heights,3,Dec,0.3333,0.6808,1.1336,SIMULATED_PROOF_OF_CONCEPT
Bronx,Van Nest,7,Jan,0.2857,0.6148,0.8362,SIMULATED_PROOF_OF_CONCEPT
Bronx,Van Nest,7,Feb,0.2857,0.6148,0.8243,SIMULATED_PROOF_OF_CONCEPT
Bronx,Van Nest,7,Mar,0.341,0.6148,0.9326,SIMULATED_PROOF_OF_CONCEPT
Bronx,Van Nest,7,Apr,0.4286,0.6148,0.9962,SIMULATED_PROOF_OF_CONCEPT
Bronx,Van Nest,7,May,0.4286,0.6148,1.0528,SIMULATED_PROOF_OF_CONCEPT
Bronx,Van Nest,7,Jun,0.5619,0.6148,1.0312,SIMULATED_PROOF_OF_CONCEPT
Bronx,Van Nest,7,Jul,0.3456,0.6148,0.945,SIMULATED_PROOF_OF_CONCEPT
Bronx,Van Nest,7,Aug,0.1797,0.6148,0.9261,SIMULATED_PROOF_OF_CONCEPT
Bronx,Van Nest,7,Sep,0.2286,0.6148,1.154,SIMULATED_PROOF_OF_CONCEPT
Bronx,Van Nest,7,Oct,0.2028,0.6148,1.1147,SIMULATED_PROOF_OF_CONCEPT
Bronx,Van Nest,7,Nov,0.1429,0.6148,1.0662,SIMULATED_PROOF_OF_CONCEPT
Bronx,Van Nest,7,Dec,0.2396,0.6148,1.1206,SIMULATED_PROOF_OF_CONCEPT
Bronx,Wakefield,19,Jan,0.2683,0.5993,0.8403,SIMULATED_PROOF_OF_CONCEPT
Bronx,Wakefield,19,Feb,0.2632,0.5993,0.8287,SIMULATED_PROOF_OF_CONCEPT
Bronx,Wakefield,19,Mar,0.3311,0.5993,0.9343,SIMULATED_PROOF_OF_CONCEPT
Bronx,Wakefield,19,Apr,0.3684,0.5993,0.9963,SIMULATED_PROOF_OF_CONCEPT
Bronx,Wakefield,19,May,0.3735,0.5993,1.0514,SIMULATED_PROOF_OF_CONCEPT
Bronx,Wakefield,19,Jun,0.5544,0.5993,1.0304,SIMULATED_PROOF_OF_CONCEPT
Bronx,Wakefield,19,Jul,0.489,0.5993,0.9464,SIMULATED_PROOF_OF_CONCEPT
Bronx,Wakefield,19,Aug,0.1749,0.5993,0.928,SIMULATED_PROOF_OF_CONCEPT
Bronx,Wakefield,19,Sep,0.2246,0.5993,1.1502,SIMULATED_PROOF_OF_CONCEPT
Bronx,Wakefield,19,Oct,0.2632,0.5993,1.1118,SIMULATED_PROOF_OF_CONCEPT
Bronx,Wakefield,19,Nov,0.2632,0.5993,1.0646,SIMULATED_PROOF_OF_CONCEPT
Bronx,Wakefield,19,Dec,0.2716,0.5993,1.1176,SIMULATED_PROOF_OF_CONCEPT
Bronx,Westchester Square,1,Jan,0.0,1.3464,0.6412,SIMULATED_PROOF_OF_CONCEPT
Bronx,Westchester Square,1,Feb,0.0,1.3464,0.6153,SIMULATED_PROOF_OF_CONCEPT
Bronx,Westchester Square,1,Mar,0.0,1.3464,0.8524,SIMULATED_PROOF_OF_CONCEPT
Bronx,Westchester Square,1,Apr,0.0,1.3464,0.9916,SIMULATED_PROOF_OF_CONCEPT
Bronx,Westchester Square,1,May,0.0,1.3464,1.1155,SIMULATED_PROOF_OF_CONCEPT
Bronx,Westchester Square,1,Jun,0.5333,1.3464,1.0683,SIMULATED_PROOF_OF_CONCEPT
Bronx,Westchester Square,1,Jul,0.0968,1.3464,0.8796,SIMULATED_PROOF_OF_CONCEPT
Bronx,Westchester Square,1,Aug,0.0,1.3464,0.8383,SIMULATED_PROOF_OF_CONCEPT
Bronx,Westchester Square,1,Sep,0.0,1.3464,1.3373,SIMULATED_PROOF_OF_CONCEPT
Bronx,Westchester Square,1,Oct,0.0,1.3464,1.2512,SIMULATED_PROOF_OF_CONCEPT
Bronx,Westchester Square,1,Nov,0.0,1.3464,1.145,SIMULATED_PROOF_OF_CONCEPT
Bronx,Westchester Square,1,Dec,0.0,1.3464,1.2642,SIMULATED_PROOF_OF_CONCEPT
Bronx,Williamsbridge,10,Jan,0.5,0.6355,0.8307,SIMULATED_PROOF_OF_CONCEPT
Bronx,Williamsbridge,10,Feb,0.5,0.6355,0.8184,SIMULATED_PROOF_OF_CONCEPT
Bronx,Williamsbridge,10,Mar,0.5,0.6355,0.9303,SIMULATED_PROOF_OF_CONCEPT
Bronx,Williamsbridge,10,Apr,0.4,0.6355,0.9961,SIMULATED_PROOF_OF_CONCEPT
