listing_id,host_tier_x,market_segment_x,cohort_key,match_method,n_peers,n_high_performers,peer_support_score,my_occupancy_days,peer_high_occupancy_days,occupancy_gap_days,missing_amenities_vs_peers,n_missing_amenities,listing_name,listing_url,borough,neighborhood,room_type,property_type,host_tier_y,market_segment_y,actual_price_usd,predicted_fair_price_usd,prediction_sd_usd,prediction_uncertainty_pct,confidence_score,confidence_level,residual_usd,residual_pct_of_fair,pricing_signal,overall_recommendation_confidence
333323,Small-Multi,monthly,Manhattan | Private room | small | monthly | Small-Multi,host_tier_exact_cohort,175,60,100.0,120.0,213.3,93.4,carbon_monoxide_alarm; hangers; bed_linens; shampoo,4,Cozy bedroom near Times Square,https://www.airbnb.com/rooms/333323,Manhattan,Hell's Kitchen,Private room,Private room in rental unit,Small-Multi,monthly,85.54,90.64,20.28,0.2237,72.4,Medium,-5.1,-0.0563,Within 10% of model benchmark,82.1
343276,Individual,short_stay,Manhattan | Private room | small | short_stay | Individual,host_tier_exact_cohort,142,99,100.0,255.0,255.0,0.0,kitchen; iron; dishes_and_silverware; microwave; cooking_basics; self_check_in,6,Large Private Midtown Room!,https://www.airbnb.com/rooms/343276,Manhattan,Hell's Kitchen,Private room,Private room in rental unit,Individual,short_stay,200.0,289.36,78.04,0.2697,77.9,High,-89.36,-0.3088,Below model benchmark (review price),85.6
213330,Individual,short_stay,Manhattan | Private room | small | short_stay | Individual,host_tier_exact_cohort,142,100,100.0,243.0,255.0,12.0,wifi; refrigerator; air_conditioning; heating; self_check_in,5,Master Bedroom - Unbelievably RARE Penthouse Oasis,https://www.airbnb.com/rooms/213330,Manhattan,Chinatown,Private room,Private room in rental unit,Individual,short_stay,296.0,275.66,75.81,0.275,58.7,Medium,20.34,0.0738,Within 10% of model benchmark,73.2
217580,Individual,monthly,Brooklyn | Entire home/apt | small | monthly | Individual,host_tier_exact_cohort,298,130,100.0,60.0,222.7,162.7,self_check_in; fire_extinguisher,2,Long term fully furnished apartment.,https://www.airbnb.com/rooms/217580,Brooklyn,Fort Hamilton,Entire home/apt,Entire condo,Individual,monthly,109.13,140.41,35.88,0.2555,22.3,Low,-31.28,-0.2228,Below model benchmark (review price),49.5
45936,Small-Multi,monthly,Manhattan | Private room | small | monthly | Small-Multi,host_tier_exact_cohort,175,59,100.0,240.0,212.9,-27.1,smoke_alarm; carbon_monoxide_alarm; hot_water; hangers; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; shampoo,13,Couldn't Be Closer To Columbia Uni,https://www.airbnb.com/rooms/45936,Manhattan,Morningside Heights,Private room,Private room in bed and breakfast,Small-Multi,monthly,65.36,65.86,17.6,0.2672,21.0,Low,-0.5,-0.0075,Within 10% of model benchmark,48.6
373618,Small-Multi,short_stay,Brooklyn | Private room | small | short_stay | Small-Multi,host_tier_exact_cohort,276,184,100.0,179.0,255.0,76.0,microwave; cooking_basics; fire_extinguisher,3,"Designer’s loft, roof deck best W’burg",https://www.airbnb.com/rooms/373618,Brooklyn,Williamsburg,Private room,Private room in loft,Small-Multi,short_stay,413.0,271.87,78.95,0.2904,30.0,Low,141.13,0.5191,Above model benchmark (review price),54.5
46911,Small-Multi,short_stay,Brooklyn | Private room | small | short_stay | Small-Multi,host_tier_exact_cohort,276,184,100.0,168.0,255.0,87.0,wifi; hair_dryer; cooking_basics; self_check_in,4,Large Room pr/h Br/St in Park Slope,https://www.airbnb.com/rooms/46911,Brooklyn,Park Slope,Private room,Private room in home,Small-Multi,short_stay,102.24,225.31,63.4,0.2814,41.4,Low,-123.07,-0.5462,Below model benchmark (review price),61.9
223930,Individual,monthly,Brooklyn | Entire home/apt | small | monthly | Individual,host_tier_exact_cohort,298,130,100.0,60.0,222.7,162.7,iron; dedicated_workspace; self_check_in,3,Lovely Apartment,https://www.airbnb.com/rooms/223930,Brooklyn,Prospect Heights,Entire home/apt,Entire rental unit,Individual,monthly,119.3,149.6,35.54,0.2376,32.3,Low,-30.3,-0.2025,Below model benchmark (review price),56.0
225976,Individual,monthly,Staten Island | Entire home/apt | medium | monthly,base_exact_cohort,14,8,48.8,180.0,166.9,-13.1,wifi; dedicated_workspace; self_check_in,3,Cozy multi-leveled apartment!,https://www.airbnb.com/rooms/225976,Staten Island,Shore Acres,Entire home/apt,Entire rental unit,Individual,monthly,71.49,112.66,29.22,0.2593,21.9,Low,-41.17,-0.3654,Below model benchmark (review price),31.3
226021,Small-Multi,monthly,Brooklyn | Entire home/apt | large | monthly | Small-Multi,host_tier_exact_cohort,113,38,100.0,60.0,211.3,151.3,bed_linens; dedicated_workspace; fire_extinguisher,3,Sunny 2 bdrm W'burg Duplex w/ 3 beds. 5* superhost,https://www.airbnb.com/rooms/226021,Brooklyn,Williamsburg,Entire home/apt,Entire rental unit,Small-Multi,monthly,218.5,250.2,55.64,0.2224,78.6,High,-31.7,-0.1267,Below model benchmark (review price),86.1
227495,Individual,monthly,Manhattan | Entire home/apt | small | monthly | Individual,host_tier_exact_cohort,251,121,100.0,180.0,220.0,40.0,hangers; essentials; refrigerator; cooking_basics,4,Great studio apt near Central Park,https://www.airbnb.com/rooms/227495,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,Individual,monthly,173.95,202.71,45.07,0.2223,80.1,High,-28.76,-0.1419,Below model benchmark (review price),87.1
52689,Individual,short_stay,Queens | Private room | small | short_stay | Individual,host_tier_exact_cohort,215,132,100.0,255.0,255.0,0.0,wifi; fire_extinguisher,2,"Private, sunny two-bedroom near subway & shops",https://www.airbnb.com/rooms/52689,Queens,Ditmars Steinway,Private room,Private room in townhouse,Individual,short_stay,291.0,288.55,82.25,0.285,34.6,Low,2.45,0.0085,Within 10% of model benchmark,57.5
386744,Individual,monthly,Manhattan | Private room | small | monthly | Individual,host_tier_exact_cohort,128,57,100.0,120.0,217.1,97.1,smoke_alarm; carbon_monoxide_alarm; kitchen; bed_linens; dishes_and_silverware; microwave; refrigerator; cooking_basics,8,Great room priv/bathrm Eastside location 70's ST,https://www.airbnb.com/rooms/386744,Manhattan,Upper East Side,Private room,Private room in rental unit,Individual,monthly,88.13,91.7,20.46,0.2232,74.6,Medium,-3.57,-0.0389,Within 10% of model benchmark,83.5
387666,Individual,monthly,Manhattan | Private room | small | monthly | Individual,host_tier_exact_cohort,128,57,100.0,60.0,217.1,157.1,(none),0,Historic townhouse in convenient location,https://www.airbnb.com/rooms/387666,Manhattan,Washington Heights,Private room,Private room in home,Individual,monthly,55.86,96.24,22.01,0.2287,50.4,Low,-40.38,-0.4196,Below model benchmark (review price),67.8
230877,Small-Multi,monthly,Manhattan | Entire home/apt | small | monthly | Small-Multi,host_tier_exact_cohort,132,46,100.0,255.0,249.3,-5.7,shampoo,1,Monthly Apartment Rental,https://www.airbnb.com/rooms/230877,Manhattan,East Harlem,Entire home/apt,Entire rental unit,Small-Multi,monthly,164.1,152.06,34.12,0.2244,67.0,Medium,12.04,0.0792,Within 10% of model benchmark,78.6
232612,Individual,short_stay,Brooklyn | Private room | small | short_stay | Individual,host_tier_exact_cohort,432,264,100.0,255.0,255.0,0.0,kitchen; microwave; cooking_basics; shampoo,4,"Lovely pied-à-terre, in an historic building",https://www.airbnb.com/rooms/232612,Brooklyn,Bedford-Stuyvesant,Private room,Private room in townhouse,Individual,short_stay,181.26,220.75,59.73,0.2706,75.1,High,-39.49,-0.1789,Below model benchmark (review price),83.8
54508,Small-Multi,short_stay,Brooklyn | Private room | small | short_stay | Small-Multi,host_tier_exact_cohort,276,183,100.0,255.0,255.0,0.0,wifi; cooking_basics; self_check_in,3,S/Rm Br/st  PSlope great for  Med/Stu,https://www.airbnb.com/rooms/54508,Brooklyn,Park Slope,Private room,Private room in guest suite,Small-Multi,short_stay,149.0,328.84,95.3,0.2898,30.5,Low,-179.84,-0.5469,Below model benchmark (review price),54.8
54860,Individual,monthly,Manhattan | Private room | small | monthly | Individual,host_tier_exact_cohort,128,56,100.0,180.0,217.8,37.8,kitchen; iron; cooking_basics; dedicated_workspace,4,Bedroom in my apartment with a private bathroom.,https://www.airbnb.com/rooms/54860,Manhattan,East Harlem,Private room,Private room in guest suite,Individual,monthly,89.88,85.03,20.64,0.2427,28.3,Low,4.85,0.0571,Within 10% of model benchmark,53.4
55959,Small-Multi,short_stay,Brooklyn | Private room | small | short_stay | Small-Multi,host_tier_exact_cohort,276,184,100.0,141.0,255.0,114.0,hangers; bed_linens; iron; shampoo,4,Work From Our Home w/ Loft,https://www.airbnb.com/rooms/55959,Brooklyn,Williamsburg,Private room,Private room in rental unit,Small-Multi,short_stay,238.25,241.03,65.66,0.2724,68.0,Medium,-2.78,-0.0115,Within 10% of model benchmark,79.2
56859,Small-Multi,monthly,Manhattan | Private room | small | monthly | Small-Multi,host_tier_exact_cohort,175,59,100.0,240.0,212.9,-27.1,(none),0,City Room - Private & Comfy Bedroom,https://www.airbnb.com/rooms/56859,Manhattan,Harlem,Private room,Private room in rental unit,Small-Multi,monthly,113.4,79.71,17.85,0.2239,69.6,Medium,33.69,0.4226,Above model benchmark (review price),80.2
57166,Individual,monthly,Queens | Entire home/apt | medium | monthly | Individual,host_tier_exact_cohort,83,33,100.0,180.0,213.9,33.9,carbon_monoxide_alarm; dedicated_workspace,2,Elegant NYC Pad,https://www.airbnb.com/rooms/57166,Queens,Ditmars Steinway,Entire home/apt,Entire rental unit,Individual,monthly,141.67,127.85,29.7,0.2323,40.2,Low,13.82,0.1081,Above model benchmark (review price),61.1
235951,Individual,monthly,Manhattan | Entire home/apt | small | monthly | Individual,host_tier_exact_cohort,251,121,100.0,180.0,220.0,40.0,iron; microwave; dedicated_workspace,3,Stylish Studio with exclusive Terrace,https://www.airbnb.com/rooms/235951,Manhattan,Midtown,Entire home/apt,Entire condo,Individual,monthly,141.45,255.73,58.4,0.2284,51.5,Low,-114.28,-0.4469,Below model benchmark (review price),68.5
235960,Individual,monthly,Manhattan | Entire home/apt | small | monthly | Individual,host_tier_exact_cohort,251,121,100.0,180.0,220.0,40.0,(none),0,"LES private 1 bd apt, walk to *everthing*",https://www.airbnb.com/rooms/235960,Manhattan,Lower East Side,Entire home/apt,Entire rental unit,Individual,monthly,171.83,185.36,42.04,0.2268,57.0,Medium,-13.53,-0.073,Within 10% of model benchmark,72.1
408983,Individual,monthly,Brooklyn | Entire home/apt | medium | monthly | Individual,host_tier_exact_cohort,278,124,100.0,180.0,216.7,36.7,(none),0,Brownstone full floor 900sft. Dog and Pet Friendly,https://www.airbnb.com/rooms/408983,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,Entire rental unit,Individual,monthly,297.93,156.95,35.92,0.2289,49.6,Low,140.98,0.8982,Above model benchmark (review price),67.2
409262,Small-Multi,monthly,Brooklyn | Entire home/apt | large | monthly | Small-Multi,host_tier_exact_cohort,113,38,100.0,120.0,211.3,91.3,shampoo,1,Sunlit 2BR Townhouse Floor+Terrace | Prime BoCoCa,https://www.airbnb.com/rooms/409262,Brooklyn,Boerum Hill,Entire home/apt,Entire rental unit,Small-Multi,monthly,472.23,288.68,67.79,0.2348,35.3,Low,183.55,0.6358,Above model benchmark (review price),57.9
411918,Small-Multi,monthly,Brooklyn | Entire home/apt | large | monthly | Small-Multi,host_tier_exact_cohort,113,37,100.0,180.0,212.2,32.2,dedicated_workspace,1,"Apartment in Crown Heights, BKLYN",https://www.airbnb.com/rooms/411918,Brooklyn,Crown Heights,Entire home/apt,Entire home,Small-Multi,monthly,128.13,173.01,39.33,0.2273,56.0,Medium,-44.88,-0.2594,Below model benchmark (review price),71.4
57874,Small-Multi,monthly,Manhattan | Entire home/apt | small | monthly | Small-Multi,host_tier_exact_cohort,132,46,100.0,240.0,249.6,9.6,dedicated_workspace,1,The Brownstone-Luxury 1 Bd Apt/NYC,https://www.airbnb.com/rooms/57874,Manhattan,East Harlem,Entire home/apt,Entire rental unit,Small-Multi,monthly,146.93,134.95,30.29,0.2244,67.0,Medium,11.98,0.0887,Within 10% of model benchmark,78.6
245574,Individual,short_stay,Brooklyn | Private room | small | short_stay | Individual,host_tier_exact_cohort,432,265,100.0,102.0,255.0,153.0,dedicated_workspace; shampoo; self_check_in; fire_extinguisher,4,Brooklyn Brownstone home share,https://www.airbnb.com/rooms/245574,Brooklyn,Bedford-Stuyvesant,Private room,Private room in townhouse,Individual,short_stay,354.0,219.08,59.27,0.2706,75.1,High,134.92,0.6159,Above model benchmark (review price),83.8
249704,Individual,monthly,Brooklyn | Entire home/apt | small | monthly | Individual,host_tier_exact_cohort,298,129,100.0,180.0,223.1,43.1,shampoo,1,"Sunny, spacious, Brooklyn apt w/ washer/dryer",https://www.airbnb.com/rooms/249704,Brooklyn,Williamsburg,Entire home/apt,Entire condo,Individual,monthly,149.87,240.37,54.4,0.2263,57.9,Medium,-90.5,-0.3765,Below model benchmark (review price),72.6
58059,Small-Multi,monthly,Manhattan | Private room | small | monthly | Small-Multi,host_tier_exact_cohort,175,59,100.0,180.0,213.9,33.9,(none),0,Traveling Nurses and Medical Professionals,https://www.airbnb.com/rooms/58059,Manhattan,Harlem,Private room,Private room in rental unit,Small-Multi,monthly,50.56,91.09,20.39,0.2239,70.7,Medium,-40.53,-0.4449,Below model benchmark (review price),81.0
59014,Individual,monthly,Manhattan | Entire home/apt | small | monthly | Individual,host_tier_exact_cohort,251,122,100.0,60.0,219.7,159.7,carbon_monoxide_alarm; hair_dryer; microwave,3,"Spacious 1BR, Clean, Quiet—Pls write b4 booking",https://www.airbnb.com/rooms/59014,Manhattan,Lower East Side,Entire home/apt,Entire rental unit,Individual,monthly,116.89,180.82,41.0,0.2267,57.2,Medium,-63.93,-0.3535,Below model benchmark (review price),72.2
60611,Small-Multi,monthly,Manhattan | Entire home/apt | small | monthly | Small-Multi,host_tier_exact_cohort,132,47,100.0,60.0,249.4,189.4,microwave,1,SpaHa Studio Monthly Rental,https://www.airbnb.com/rooms/60611,Manhattan,East Harlem,Entire home/apt,Entire rental unit,Small-Multi,monthly,142.9,154.72,34.72,0.2244,67.0,Medium,-11.82,-0.0764,Within 10% of model benchmark,78.6
417685,Individual,monthly,Brooklyn | Entire home/apt | medium | monthly | Individual,host_tier_exact_cohort,278,124,100.0,240.0,216.2,-23.8,dedicated_workspace,1,Bright and Quiet 2 BR in Park Slope,https://www.airbnb.com/rooms/417685,Brooklyn,South Slope,Entire home/apt,Entire rental unit,Individual,monthly,158.57,205.98,47.95,0.2328,38.3,Low,-47.41,-0.2302,Below model benchmark (review price),59.9
424767,Individual,monthly,Manhattan | Entire home/apt | medium | monthly | Individual,host_tier_exact_cohort,153,62,100.0,180.0,221.9,41.9,kitchen; dedicated_workspace,2,"Spacious, Furnished Unit with Private Backyard",https://www.airbnb.com/rooms/424767,Manhattan,Midtown,Entire home/apt,Entire rental unit,Individual,monthly,231.51,248.72,55.83,0.2245,66.7,Medium,-17.21,-0.0692,Within 10% of model benchmark,78.4
431865,Individual,short_stay,Manhattan | Entire home/apt | small | short_stay | Individual,host_tier_exact_cohort,37,26,84.4,255.0,255.0,0.0,air_conditioning,1,Elegant Uptown Historic District Garden Suite,https://www.airbnb.com/rooms/431865,Manhattan,Washington Heights,Entire home/apt,Entire guest suite,Individual,short_stay,480.75,341.39,98.49,0.2885,31.0,Low,139.36,0.4082,Above model benchmark (review price),49.7
433414,Individual,monthly,Brooklyn | Entire home/apt | small | monthly | Individual,host_tier_exact_cohort,298,129,100.0,240.0,222.6,-17.4,bed_linens; microwave; dedicated_workspace; fire_extinguisher,4,Spacious & Sunny in Prime Brooklyn,https://www.airbnb.com/rooms/433414,Brooklyn,Clinton Hill,Entire home/apt,Entire rental unit,Individual,monthly,146.38,140.51,32.37,0.2304,45.0,Low,5.87,0.0418,Within 10% of model benchmark,64.2
253332,Individual,short_stay,Brooklyn | Private room | small | short_stay | Individual,host_tier_exact_cohort,432,265,100.0,128.0,255.0,127.0,self_check_in,1,"Spacious, modern private suite in large apartment",https://www.airbnb.com/rooms/253332,Brooklyn,Sunset Park,Private room,Private room in condo,Individual,short_stay,279.67,215.41,60.81,0.2823,39.5,Low,64.26,0.2983,Above model benchmark (review price),60.7
253475,Enterprise,short_stay,Brooklyn | Entire home/apt | medium | short_stay | Enterprise,host_tier_exact_cohort,25,15,70.0,13.0,255.0,242.0,bed_linens,1,Loft Suite,https://www.airbnb.com/rooms/253475,Brooklyn,Greenpoint,Entire home/apt,Entire rental unit,Enterprise,short_stay,752.04,412.75,115.27,0.2793,44.9,Low,339.29,0.822,Above model benchmark (review price),53.7
253800,Enterprise,short_stay,Brooklyn | Entire home/apt | medium | short_stay | Enterprise,host_tier_exact_cohort,25,15,70.0,38.0,255.0,217.0,bed_linens,1,Loft Suite,https://www.airbnb.com/rooms/253800,Brooklyn,Greenpoint,Entire home/apt,Entire rental unit,Enterprise,short_stay,752.04,438.11,122.35,0.2793,44.9,Low,313.93,0.7166,Above model benchmark (review price),53.7
60666,Small-Multi,monthly,Manhattan | Private room | small | monthly | Small-Multi,host_tier_exact_cohort,175,60,100.0,60.0,213.3,153.4,refrigerator; shampoo; heating,3,City Room - Private Luxury Suite,https://www.airbnb.com/rooms/60666,Manhattan,Harlem,Private room,Private room in rental unit,Small-Multi,monthly,100.13,78.02,17.47,0.2239,69.6,Medium,22.11,0.2833,Above model benchmark (review price),80.2
437352,Individual,monthly,Brooklyn | Entire home/apt | medium | monthly | Individual,host_tier_exact_cohort,278,124,100.0,255.0,216.1,-38.9,carbon_monoxide_alarm,1,Lovely 2 BR in Brooklyn's Nicest Area,https://www.airbnb.com/rooms/437352,Brooklyn,South Slope,Entire home/apt,Entire condo,Individual,monthly,57.79,236.54,56.01,0.2368,32.9,Low,-178.75,-0.7557,Below model benchmark (review price),56.4
253839,Enterprise,short_stay,Brooklyn | Private room | medium | short_stay,base_exact_cohort,56,31,92.0,13.0,255.0,242.0,kitchen; bed_linens,2,Loft w/ Terrace @ Box House Hotel,https://www.airbnb.com/rooms/253839,Brooklyn,Greenpoint,Private room,Room in boutique hotel,Enterprise,short_stay,479.0,508.08,145.86,0.2871,32.6,Low,-29.08,-0.0572,Within 10% of model benchmark,53.4
253846,Enterprise,short_stay,Brooklyn | Hotel room | small | short_stay,knn_fallback,30,10,60.0,26.0,250.0,224.0,(none),0,Superior @ Box House,https://www.airbnb.com/rooms/253846,Brooklyn,Greenpoint,Hotel room,Room in boutique hotel,Enterprise,short_stay,564.0,434.96,128.08,0.2945,26.3,Low,129.04,0.2967,Above model benchmark (review price),38.1
255476,Small-Multi,monthly,Brooklyn | Private room | small | monthly | Small-Multi,host_tier_exact_cohort,281,94,100.0,60.0,209.3,149.3,bed_linens; iron; dedicated_workspace,3,"Vegan Share in Huge, Gorgeous Prime Wburg!",https://www.airbnb.com/rooms/255476,Brooklyn,Williamsburg,Private room,Private room in condo,Small-Multi,monthly,102.9,106.13,24.78,0.2334,37.2,Low,-3.23,-0.0304,Within 10% of model benchmark,59.2
