listing_id,listing_name,listing_url,borough,neighborhood,room_type,max_guests,host_tier,segment,split_80_20,cv_fold,actual_price_usd,predicted_fair_price_log_ols_oof_usd,residual_actual_minus_predicted_usd,residual_pct_of_predicted,pricing_signal
2539,11 Min to Manhattan • Prospect Park • Fast WiFi,https://www.airbnb.com/rooms/2539,Brooklyn,Kensington,Private room,2,Small-Multi,Brooklyn | Private room | small,test_20,1,113.97,158.1,-44.13,-0.2791,Below model benchmark
483414,Best double Room all included wifi,https://www.airbnb.com/rooms/483414,Brooklyn,Bedford-Stuyvesant,Private room,2,Small-Multi,Brooklyn | Private room | small,test_20,1,52.47,137.31,-84.84,-0.6179,Below model benchmark
74680,One Bedroom Mini studio - Free WIFI,https://www.airbnb.com/rooms/74680,Queens,Astoria,Private room,3,Individual,Queens | Private room | medium,train_80,3,106.47,194.5,-88.03,-0.4526,Below model benchmark
75635,Bright Cozy Chinatown Studio Apt.,https://www.airbnb.com/rooms/75635,Manhattan,Chinatown,Entire home/apt,2,Individual,Manhattan | Entire home/apt | small,train_80,2,136.43,234.09,-97.66,-0.4172,Below model benchmark
690603,Brooklyn's top,https://www.airbnb.com/rooms/690603,Brooklyn,Crown Heights,Entire home/apt,4,Mid-Multi,Brooklyn | Entire home/apt | medium,train_80,2,191.45,225.65,-34.2,-0.1516,Below model benchmark
698132,Large private suite in our home in Brooklyn.,https://www.airbnb.com/rooms/698132,Brooklyn,Bedford-Stuyvesant,Private room,2,Individual,Brooklyn | Private room | small,train_80,4,222.0,168.99,53.01,0.3137,Above model benchmark
498052,Room in modern Willamsburg apartment Brooklyn,https://www.airbnb.com/rooms/498052,Brooklyn,Williamsburg,Private room,2,Individual,Brooklyn | Private room | small,train_80,3,296.0,183.92,112.08,0.6094,Above model benchmark
77765,Superior @ Box House,https://www.airbnb.com/rooms/77765,Brooklyn,Greenpoint,Hotel room,2,Enterprise,Brooklyn | Hotel room | small,train_80,5,564.0,223.25,340.75,1.5263,Above model benchmark
80684,Duplex w/ Terrace @ Box House Hotel,https://www.airbnb.com/rooms/80684,Brooklyn,Greenpoint,Hotel room,4,Enterprise,Brooklyn | Hotel room | medium,train_80,5,593.0,314.37,278.63,0.8863,Above model benchmark
82638,"Charming Artist's Flat, East Village",https://www.airbnb.com/rooms/82638,Manhattan,East Village,Entire home/apt,2,Individual,Manhattan | Entire home/apt | small,train_80,3,179.03,244.47,-65.44,-0.2677,Below model benchmark
523123,Tranquility & convenience in Bklyn,https://www.airbnb.com/rooms/523123,Brooklyn,Windsor Terrace,Entire home/apt,6,Individual,Brooklyn | Entire home/apt | large,train_80,5,344.94,480.83,-135.89,-0.2826,Below model benchmark
699472,"NYC Shipping Container Home, Class B Dwelling Unit",https://www.airbnb.com/rooms/699472,Brooklyn,Williamsburg,Entire home/apt,4,Small-Multi,Brooklyn | Entire home/apt | medium,train_80,3,274.0,309.72,-35.72,-0.1153,Below model benchmark
704838,An Oasis in  the Big Apple 1,https://www.airbnb.com/rooms/704838,Queens,Woodside,Entire home/apt,6,Small-Multi,Queens | Entire home/apt | large,train_80,5,103.23,315.95,-212.72,-0.6733,Below model benchmark
711635,Charming East Village Apartment,https://www.airbnb.com/rooms/711635,Manhattan,East Village,Entire home/apt,2,Individual,Manhattan | Entire home/apt | small,test_20,1,200.96,217.31,-16.35,-0.0752,Below model benchmark
83243,Brooklyn Cove 1 Br Apt w/ Garden In Bushwick!!,https://www.airbnb.com/rooms/83243,Brooklyn,Bushwick,Entire home/apt,3,Individual,Brooklyn | Entire home/apt | medium,test_20,1,70.47,179.3,-108.83,-0.607,Below model benchmark
713538,Chic private apartment in  Victorian Townhouse,https://www.airbnb.com/rooms/713538,Brooklyn,Clinton Hill,Entire home/apt,2,Individual,Brooklyn | Entire home/apt | small,train_80,5,187.77,211.29,-23.52,-0.1113,Below model benchmark
714049,An Oasis in the Big Apple 3,https://www.airbnb.com/rooms/714049,Queens,Woodside,Entire home/apt,7,Small-Multi,Queens | Entire home/apt | large,train_80,3,103.23,200.81,-97.58,-0.4859,Below model benchmark
84010,Superior @ Box House,https://www.airbnb.com/rooms/84010,Brooklyn,Greenpoint,Hotel room,2,Enterprise,Brooklyn | Hotel room | small,test_20,1,564.0,234.95,329.05,1.4005,Above model benchmark
528485,lovely bedroom in South Park Slope,https://www.airbnb.com/rooms/528485,Brooklyn,Sunset Park,Private room,1,Small-Multi,Brooklyn | Private room | small,train_80,3,72.67,104.5,-31.83,-0.3046,Below model benchmark
530576,"70’sUWS,brnstne apt.charm-",https://www.airbnb.com/rooms/530576,Manhattan,Upper West Side,Private room,1,Individual,Manhattan | Private room | small,train_80,5,111.9,194.82,-82.92,-0.4256,Below model benchmark
532288,West Village Gem,https://www.airbnb.com/rooms/532288,Manhattan,Greenwich Village,Entire home/apt,2,Mid-Multi,Manhattan | Entire home/apt | small,train_80,4,329.59,214.37,115.22,0.5375,Above model benchmark
536578,Nice and clean private space in Bklyn loft.,https://www.airbnb.com/rooms/536578,Brooklyn,Bushwick,Private room,2,Individual,Brooklyn | Private room | small,train_80,3,47.3,106.48,-59.18,-0.5558,Below model benchmark
94783,"Beautiful, Bright’s, Warm & Spacious 1.5BR Apt",https://www.airbnb.com/rooms/94783,Brooklyn,Crown Heights,Entire home/apt,2,Individual,Brooklyn | Entire home/apt | small,train_80,5,211.14,159.86,51.28,0.3208,Above model benchmark
721762,Colorful New York East Village Apt,https://www.airbnb.com/rooms/721762,Manhattan,East Village,Entire home/apt,2,Individual,Manhattan | Entire home/apt | small,train_80,4,100.67,224.57,-123.9,-0.5517,Below model benchmark
727512,Duplex Loft Suite with Patio,https://www.airbnb.com/rooms/727512,Brooklyn,Greenpoint,Entire home/apt,4,Enterprise,Brooklyn | Entire home/apt | medium,train_80,3,342.0,242.21,99.79,0.412,Above model benchmark
727547,Duplex Loft Suite with Patio,https://www.airbnb.com/rooms/727547,Brooklyn,Greenpoint,Entire home/apt,4,Enterprise,Brooklyn | Entire home/apt | medium,train_80,3,422.0,248.25,173.75,0.6999,Above model benchmark
736187,Cozy room in lovely Greenpoint,https://www.airbnb.com/rooms/736187,Brooklyn,Greenpoint,Private room,1,Small-Multi,Brooklyn | Private room | small,test_20,1,53.93,86.24,-32.31,-0.3747,Below model benchmark
100186,Large Modern Park Slope 1BR with Balcony,https://www.airbnb.com/rooms/100186,Brooklyn,Gowanus,Entire home/apt,3,Individual,Brooklyn | Entire home/apt | medium,train_80,5,155.59,215.75,-60.16,-0.2788,Below model benchmark
543792,Studio Bushwick/Ridgewood,https://www.airbnb.com/rooms/543792,Queens,Ridgewood,Entire home/apt,2,Individual,Queens | Entire home/apt | small,train_80,3,97.73,128.83,-31.1,-0.2414,Below model benchmark
545586,Family apt,https://www.airbnb.com/rooms/545586,Brooklyn,Williamsburg,Entire home/apt,5,Individual,Brooklyn | Entire home/apt | large,train_80,4,556.8,332.84,223.96,0.6729,Above model benchmark
106363,Bright Room With A Great River View,https://www.airbnb.com/rooms/106363,Manhattan,Harlem,Private room,1,Individual,Manhattan | Private room | small,train_80,4,66.7,195.51,-128.81,-0.6588,Below model benchmark
107630,Sweet Historic Greenpoint Duplex,https://www.airbnb.com/rooms/107630,Brooklyn,Greenpoint,Entire home/apt,3,Small-Multi,Brooklyn | Entire home/apt | medium,test_20,1,197.3,210.19,-12.89,-0.0613,Below model benchmark
552519,Brooklyn Amazing 2bedrm Luxury Apt,https://www.airbnb.com/rooms/552519,Brooklyn,Crown Heights,Entire home/apt,6,Small-Multi,Brooklyn | Entire home/apt | large,train_80,3,137.3,342.63,-205.33,-0.5993,Below model benchmark
552639,Beautiful 2-BDRM Brownstone Apartment,https://www.airbnb.com/rooms/552639,Manhattan,Harlem,Entire home/apt,5,Small-Multi,Manhattan | Entire home/apt | large,train_80,2,314.0,423.18,-109.18,-0.258,Below model benchmark
739239,Special Discount For Longterm 1BR Luxury Furnished,https://www.airbnb.com/rooms/739239,Manhattan,Upper West Side,Entire home/apt,3,Mid-Multi,Manhattan | Entire home/apt | medium,train_80,3,275.27,276.34,-1.07,-0.0039,Below model benchmark
739242,1 BR Modern Luxury Apart w W/D Steps From Park,https://www.airbnb.com/rooms/739242,Manhattan,Upper West Side,Entire home/apt,3,Mid-Multi,Manhattan | Entire home/apt | medium,train_80,5,250.63,309.07,-58.44,-0.1891,Below model benchmark
747316,Charming Manhattan Pied-a-Terre (Clean+Sanitized),https://www.airbnb.com/rooms/747316,Manhattan,Upper West Side,Private room,2,Individual,Manhattan | Private room | small,train_80,5,77.06,186.0,-108.94,-0.5857,Below model benchmark
748118,Huge Condo w/ Private Guest Wing & Garden Oasis,https://www.airbnb.com/rooms/748118,Brooklyn,Greenpoint,Private room,2,Individual,Brooklyn | Private room | small,train_80,4,418.67,193.95,224.72,1.1587,Above model benchmark
113265,Brooklyn- Crown Heights Garden Apt.,https://www.airbnb.com/rooms/113265,Brooklyn,Crown Heights,Private room,2,Small-Multi,Brooklyn | Private room | small,train_80,2,58.41,124.55,-66.14,-0.531,Below model benchmark
837503,Quiet 1BR in Clinton Hill | 30+ Day Stays,https://www.airbnb.com/rooms/837503,Brooklyn,Bedford-Stuyvesant,Entire home/apt,2,Individual,Brooklyn | Entire home/apt | small,test_20,1,144.63,169.87,-25.24,-0.1486,Below model benchmark
838070,Brooklyn Apt: 1 Bedroom w/Garden,https://www.airbnb.com/rooms/838070,Brooklyn,Sunset Park,Entire home/apt,2,Small-Multi,Brooklyn | Entire home/apt | small,train_80,5,138.3,150.04,-11.74,-0.0783,Below model benchmark
753622,"1 Cozy, Private Artsy Black Bedroom / East Village",https://www.airbnb.com/rooms/753622,Manhattan,East Village,Private room,1,Small-Multi,Manhattan | Private room | small,train_80,4,125.63,192.8,-67.17,-0.3484,Below model benchmark
753687,Mitchell Manor,https://www.airbnb.com/rooms/753687,Brooklyn,Bedford-Stuyvesant,Entire home/apt,2,Individual,Brooklyn | Entire home/apt | small,train_80,3,267.33,114.6,152.73,1.3326,Above model benchmark
753991,Elegant Stuyvesant Heights Retreat,https://www.airbnb.com/rooms/753991,Brooklyn,Bedford-Stuyvesant,Entire home/apt,4,Individual,Brooklyn | Entire home/apt | medium,train_80,5,132.97,339.64,-206.67,-0.6085,Below model benchmark
844319,"Spacious 2BR apt. Victorian area, sleeps 7",https://www.airbnb.com/rooms/844319,Brooklyn,Flatbush,Entire home/apt,6,Individual,Brooklyn | Entire home/apt | large,train_80,4,128.76,321.96,-193.2,-0.6001,Below model benchmark
846854,"Large Garden Duplex, Park block, Private entryway",https://www.airbnb.com/rooms/846854,Manhattan,Upper West Side,Entire home/apt,7,Individual,Manhattan | Entire home/apt | large,train_80,4,433.03,728.54,-295.51,-0.4056,Below model benchmark
847648,"Charming Apt in Historic Sugar Hill, Harlem",https://www.airbnb.com/rooms/847648,Manhattan,Harlem,Entire home/apt,2,Individual,Manhattan | Entire home/apt | small,train_80,2,41.7,225.94,-184.24,-0.8154,Below model benchmark
848718,The Blue Room by Prospect Park,https://www.airbnb.com/rooms/848718,Brooklyn,Prospect-Lefferts Gardens,Private room,2,Small-Multi,Brooklyn | Private room | small,train_80,3,321.25,153.33,167.92,1.0952,Above model benchmark
762145,Serene UWS Duplex | Skylight & River View Terrace,https://www.airbnb.com/rooms/762145,Manhattan,Upper West Side,Entire home/apt,3,Small-Multi,Manhattan | Entire home/apt | medium,train_80,3,206.92,243.31,-36.39,-0.1496,Below model benchmark
600775,Sml Rm in P/Sl great for  Med/stu,https://www.airbnb.com/rooms/600775,Brooklyn,Prospect Heights,Private room,2,Small-Multi,Brooklyn | Private room | small,train_80,2,64.56,150.41,-85.85,-0.5708,Below model benchmark
850338,Authentic Luxury Designed Loft,https://www.airbnb.com/rooms/850338,Brooklyn,Williamsburg,Entire home/apt,6,Small-Multi,Brooklyn | Entire home/apt | large,test_20,1,172.57,333.3,-160.73,-0.4822,Below model benchmark
765569,"Boutique Brooklyn Condo, Quiet St, Great Location",https://www.airbnb.com/rooms/765569,Brooklyn,Downtown Brooklyn,Entire home/apt,4,Individual,Brooklyn | Entire home/apt | medium,test_20,1,159.09,322.38,-163.29,-0.5065,Below model benchmark
777327,Cozy Quiet Sunny 1br Ditmas Park Close to Train,https://www.airbnb.com/rooms/777327,Brooklyn,Flatbush,Entire home/apt,3,Individual,Brooklyn | Entire home/apt | medium,train_80,3,129.98,230.56,-100.58,-0.4362,Below model benchmark
850712,Cute Studio Greenwich Village NYC,https://www.airbnb.com/rooms/850712,Manhattan,Greenwich Village,Entire home/apt,2,Individual,Manhattan | Entire home/apt | small,train_80,2,129.87,227.38,-97.51,-0.4288,Below model benchmark
606269,*Extremely Rare* Private Midtown Garden Oasis Loft,https://www.airbnb.com/rooms/606269,Manhattan,Hell's Kitchen,Entire home/apt,2,Individual,Manhattan | Entire home/apt | small,train_80,2,157.51,251.8,-94.29,-0.3745,Below model benchmark
607781,"Convenient, Central, Comfortable",https://www.airbnb.com/rooms/607781,Manhattan,East Harlem,Entire home/apt,2,Individual,Manhattan | Entire home/apt | small,train_80,4,133.5,230.32,-96.82,-0.4204,Below model benchmark
607891,Charming triplex in NYC brownstone!,https://www.airbnb.com/rooms/607891,Manhattan,Upper West Side,Private room,1,Individual,Manhattan | Private room | small,train_80,3,126.06,180.47,-54.41,-0.3015,Below model benchmark
852118,Spacious 3 Bedroom Prospect Brooklyn near subway,https://www.airbnb.com/rooms/852118,Brooklyn,Crown Heights,Entire home/apt,4,Small-Multi,Brooklyn | Entire home/apt | medium,train_80,3,169.05,250.86,-81.81,-0.3261,Below model benchmark
852632,Gowanis Urban Oasis,https://www.airbnb.com/rooms/852632,Brooklyn,Gowanus,Private room,1,Individual,Brooklyn | Private room | small,train_80,2,78.61,146.51,-67.9,-0.4635,Below model benchmark
854396,HIP BUSHWICK BK MORGANTOWN W Views,https://www.airbnb.com/rooms/854396,Brooklyn,Williamsburg,Private room,1,Small-Multi,Brooklyn | Private room | small,train_80,2,47.8,129.06,-81.26,-0.6296,Below model benchmark
613528,Cozy Studio Apt in Historic Brownstone,https://www.airbnb.com/rooms/613528,Manhattan,Harlem,Entire home/apt,2,Small-Multi,Manhattan | Entire home/apt | small,train_80,2,165.5,250.57,-85.07,-0.3395,Below model benchmark
781865,"Sunny, Newly Redecorated Apt in Hip Brooklyn Area",https://www.airbnb.com/rooms/781865,Brooklyn,Crown Heights,Entire home/apt,3,Individual,Brooklyn | Entire home/apt | medium,train_80,2,129.07,157.7,-28.63,-0.1816,Below model benchmark
783202,Charming First Floor Village Apt off Bleecker,https://www.airbnb.com/rooms/783202,Manhattan,West Village,Entire home/apt,4,Small-Multi,Manhattan | Entire home/apt | medium,test_20,1,313.82,298.41,15.41,0.0516,Above model benchmark
783341,"Private Room in 3 Bedroom Apt, LES (Downtown)",https://www.airbnb.com/rooms/783341,Manhattan,Lower East Side,Private room,1,Individual,Manhattan | Private room | small,train_80,2,105.1,196.13,-91.03,-0.4641,Below model benchmark
784122,New Renovation:Manhattan Charm....Brooklyn Flavor!,https://www.airbnb.com/rooms/784122,Brooklyn,Bedford-Stuyvesant,Entire home/apt,4,Small-Multi,Brooklyn | Entire home/apt | medium,train_80,4,175.77,256.7,-80.93,-0.3153,Below model benchmark
794156,Lincoln Center  luxury condo,https://www.airbnb.com/rooms/794156,Manhattan,Upper West Side,Entire home/apt,2,Individual,Manhattan | Entire home/apt | small,train_80,3,270.47,176.16,94.31,0.5354,Above model benchmark
870119,Your own 2BR Duplex w Deck + Backyard,https://www.airbnb.com/rooms/870119,Brooklyn,Clinton Hill,Entire home/apt,7,Individual,Brooklyn | Entire home/apt | large,train_80,3,542.33,465.17,77.16,0.1659,Above model benchmark
873385,Beautiful 1-bedroom on Prospect Park,https://www.airbnb.com/rooms/873385,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,2,Individual,Brooklyn | Entire home/apt | small,test_20,1,119.87,191.16,-71.29,-0.3729,Below model benchmark
873701,"Chic, quiet 1BR with patio (steps from the subway)",https://www.airbnb.com/rooms/873701,Brooklyn,Crown Heights,Entire home/apt,4,Individual,Brooklyn | Entire home/apt | medium,train_80,3,134.89,214.23,-79.34,-0.3704,Below model benchmark
804194,"Clean, Cool ,Cozy Bushwick room",https://www.airbnb.com/rooms/804194,Brooklyn,Williamsburg,Private room,2,Small-Multi,Brooklyn | Private room | small,train_80,4,183.0,151.13,31.87,0.2109,Above model benchmark
645075,"Hell's Kitchen, Midtown west!",https://www.airbnb.com/rooms/645075,Manhattan,Hell's Kitchen,Private room,2,Individual,Manhattan | Private room | small,train_80,2,245.5,234.2,11.3,0.0483,Above model benchmark
645693,Astoria Room Near Metro World Cup 2026 FIFA Ready,https://www.airbnb.com/rooms/645693,Queens,Astoria,Private room,1,Small-Multi,Queens | Private room | small,train_80,5,84.77,101.3,-16.53,-0.1632,Below model benchmark
651375,"The Crosby Loft:  Rare, elegant, spacious w sauna",https://www.airbnb.com/rooms/651375,Manhattan,SoHo,Entire home/apt,5,Individual,Manhattan | Entire home/apt | large,train_80,5,630.5,538.63,91.87,0.1706,Above model benchmark
876355,Large Sunny 1BR adjacent to Columbia University,https://www.airbnb.com/rooms/876355,Manhattan,Morningside Heights,Entire home/apt,2,Individual,Manhattan | Entire home/apt | small,train_80,3,154.07,215.13,-61.06,-0.2838,Below model benchmark
816888,Whole Manhattan Apartment,https://www.airbnb.com/rooms/816888,Manhattan,Washington Heights,Entire home/apt,2,Individual,Manhattan | Entire home/apt | small,train_80,3,111.47,238.37,-126.9,-0.5324,Below model benchmark
817113,large spaciousbrownstone house,https://www.airbnb.com/rooms/817113,Brooklyn,Crown Heights,Private room,3,Small-Multi,Brooklyn | Private room | medium,train_80,4,83.16,147.42,-64.26,-0.4359,Below model benchmark
886808,"Safe & Affordable, Convenient to LaGuardia, JFK",https://www.airbnb.com/rooms/886808,Queens,Flushing,Private room,1,Individual,Queens | Private room | small,train_80,4,83.0,145.97,-62.97,-0.4314,Below model benchmark
819206,Cute shared studio apartment,https://www.airbnb.com/rooms/819206,Manhattan,East Harlem,Shared room,1,Individual,Manhattan | Shared room | small,train_80,3,41.43,187.06,-145.63,-0.7785,Below model benchmark
819228,Manhattan Gorgeous Spacious 2 closet room,https://www.airbnb.com/rooms/819228,Manhattan,Harlem,Private room,2,Small-Multi,Manhattan | Private room | small,train_80,2,85.28,154.17,-68.89,-0.4468,Below model benchmark
890839,Spacious Duplex Townhouse w large Garden Oasis,https://www.airbnb.com/rooms/890839,Brooklyn,Prospect Heights,Entire home/apt,8,Small-Multi,Brooklyn | Entire home/apt | large,train_80,5,615.87,541.46,74.41,0.1374,Above model benchmark
651648,"1879 Brownstone,  Private Room",https://www.airbnb.com/rooms/651648,Brooklyn,Clinton Hill,Private room,2,Individual,Brooklyn | Private room | small,train_80,2,399.5,205.2,194.3,0.9469,Above model benchmark
658366,1 Bed 1 Bath Apartment Heart of Union Square,https://www.airbnb.com/rooms/658366,Manhattan,Gramercy,Entire home/apt,2,Individual,Manhattan | Entire home/apt | small,train_80,2,169.44,281.29,-111.85,-0.3976,Below model benchmark
